Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000123961	klhdc8b	1	18.7	18.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123962	si:ch211-12h2.6	5	14.9	12.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000048273	pan3	451	24.8	18.2	4.9	9.7	33.5	55.0	27.12	54.97	1.0192873009
ENSDART00000048183	AL928724.1	1	17.2	17.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126991	BX088691.1	1	47.9	47.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105902	hmmr	970	19.2	15.0	3.3	8.0	26.5	39.2	158.34	37.36	-2.08345939634
ENSDART00000105903	LSM5	760	39.9	31.6	9.4	16.9	57.1	80.6	166.84	328.67	0.978174560264
ENSDART00000114906	CR387996.2	9	64.8	70.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114907	crfb13	1	23.8	23.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110039	bcdin3d	1	19.1	19.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000038836	C24H11orf54	21	42.0	33.3	9.0	14.8	62.3	97.7	NA	NA	NA
ENSDART00000142958	c2cd2l	25	19.8	21.0	7.5	13.9	25.2	30.0	NA	NA	NA
ENSDART00000142959	RUNDC1	195	22.2	16.8	5.0	9.4	28.1	46.5	NA	NA	NA
ENSDART00000035513	shq1	97	28.3	25.4	5.6	15.1	38.7	56.1	22.1	34.27	0.63289982224
ENSDART00000110033	BX255969.1	1	2.6	2.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142953	si:ch211-197l9.2	1	58.3	58.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077452	selt1b	73	121.8	136.7	24.2	96.5	154.8	171.3	NA	NA	NA
ENSDART00000132564	nf2a	170	87.9	88.3	27.5	62.4	116.3	144.5	21.71	70.7	1.70335048908
ENSDART00000137088	abhd17b	395	16.8	14.1	2.3	7.2	23.1	35.4	NA	NA	NA
ENSDART00000077459	smyd2a	200	20.0	15.5	5.9	8.7	24.2	40.4	NA	NA	NA
ENSDART00000022999	ube2i	628	60.6	58.3	12.4	29.2	87.8	110.6	53.95	465.59	3.10936520737
ENSDART00000058662	dbt	119	40.5	31.6	7.6	14.7	58.6	85.2	9.52	57.08	2.58395185617
ENSDART00000152369	si:dkeyp-118b1.2	125	26.0	21.9	3.9	9.7	35.2	52.6	NA	NA	NA
ENSDART00000130053	CT574587.1	21	24.1	16.7	5.2	11.1	34.4	47.1	NA	NA	NA
ENSDART00000087191	mark4a	35	28.8	22.5	6.6	12.8	39.1	58.9	NA	NA	NA
ENSDART00000048985	veph	3	21.2	25.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144590	CEP192	165	52.2	47.2	12.7	29.7	72.5	95.8	10.22	17.96	0.813392153804
ENSDART00000130504	mkrn2	2	19.9	19.9	NA	NA	NA	NA	49.01	26.01	-0.914009747467
ENSDART00000005643	abcd3b	26	26.3	25.2	5.8	17.5	38.2	49.3	NA	NA	NA
ENSDART00000005641	lhx1a	40	32.0	29.6	2.5	21.6	42.9	63.9	NA	NA	NA
ENSDART00000052746	ube2i2	474	23.8	19.1	4.4	10.6	32.6	51.9	62.37	109.95	0.817923440163
ENSDART00000004420	rab4a	3	18.1	16.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092691	PEA15	2	2.5	2.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123051	rccd1	1	81.4	81.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152370	foxh1	152	40.8	36.5	10.5	17.2	59.2	78.8	9.73	112.45	3.53070004588
ENSDART00000152373	scara5	1	51.2	51.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112682	si:ch211-166e11.5	17	24.5	22.5	7.2	12.3	33.4	51.5	NA	NA	NA
ENSDART00000049588	zgc:136220	3	38.9	41.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112689	crnkl1	82	50.8	49.1	18.9	33.2	65.1	81.6	27.05	37.0	0.451896676689
ENSDART00000142835	hecw1	3	35.7	16.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004424	znf292a	43	26.1	25.3	5.0	10.4	37.4	51.0	6.79	5.2	-0.384899951216
ENSDART00000153364	C12H10orf118	0	NA	NA	NA	NA	NA	NA	26.94	9.6	-1.48864353985
ENSDART00000012522	vcanb	4	8.4	5.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139620	lats2	2	8.1	8.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045253	aco1	35	19.6	17.4	4.3	6.8	22.8	33.9	NA	NA	NA
ENSDART00000151639	si:ch73-248e21.4	7	17.7	17.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111348	rtcb	21	25.6	15.2	2.6	5.9	22.0	43.8	NA	NA	NA
ENSDART00000010986	ckba	31	34.3	26.0	12.5	16.8	50.6	56.8	NA	NA	NA
ENSDART00000002428	acvr2aa	133	34.7	26.6	8.7	14.6	48.5	68.3	NA	NA	NA
ENSDART00000123506	CENPF	74	71.2	63.1	11.7	31.1	109.0	142.2	12.0	103.56	3.1093605594
ENSDART00000111343	lmf2a	287	17.2	13.6	1.0	6.9	25.1	35.5	NA	NA	NA
ENSDART00000151632	zgc:171965	1	29.1	29.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111345	rerea	240	26.7	23.3	6.6	11.7	36.2	53.0	30.02	26.34	-0.188668631364
ENSDART00000151634	TNRC6C	7	17.9	17.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087991	fndc3bb	75	21.4	17.6	2.5	9.1	31.0	41.4	12.83	11.28	-0.185754102691
ENSDART00000129850	prc1a	243	51.9	41.4	8.0	19.3	82.1	111.7	64.68	388.32	2.58585442968
ENSDART00000126842	flj11011l	154	26.9	23.4	5.3	13.4	34.7	54.5	NA	NA	NA
ENSDART00000138533	cmc2	207	17.2	15.2	2.8	7.6	24.2	35.3	NA	NA	NA
ENSDART00000138530	THEM6	134	16.2	12.8	1.4	7.4	19.3	37.2	NA	NA	NA
ENSDART00000052529	rpl14	1359	27.0	25.4	5.5	13.8	36.9	51.8	546.1	20.72	-4.72006924868
ENSDART00000059440	CU571169.1	8	13.5	13.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000086350	si:ch211-136a13.1	1	8.3	8.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149206	mbpb	22	76.3	79.9	9.9	46.6	104.1	139.2	NA	NA	NA
ENSDART00000086823	srpr	205	101.3	101.9	45.2	74.2	130.5	150.8	24.05	58.85	1.29100552127
ENSDART00000089834	afg3l2	74	20.0	15.7	2.5	6.3	24.2	42.6	NA	NA	NA
ENSDART00000062845	mmp9	32	13.0	10.6	1.4	4.6	15.7	21.6	NA	NA	NA
ENSDART00000122052	chaf1b	99	21.3	16.1	5.3	9.2	30.2	47.4	59.09	52.9	-0.159646276573
ENSDART00000128103	itm2cb	833	34.8	25.1	4.4	11.4	50.5	81.6	NA	NA	NA
ENSDART00000128102	wu:fb39e10	146	22.4	16.8	3.6	8.8	28.2	49.9	81.44	34.28	-1.24837045196
ENSDART00000128453	zgc:110655	666	43.2	29.2	5.8	12.5	71.4	98.2	222.51	407.32	0.872292479641
ENSDART00000104505	tsen2	655	18.7	16.1	4.9	10.0	24.5	34.1	94.81	3.76	-4.6562346671
ENSDART00000139486	SLC6A7	5	25.9	19.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045245	ing4	42	59.5	52.2	11.3	25.2	88.1	121.6	NA	NA	NA
ENSDART00000021461	glg1b	21	17.7	10.2	-3.3	4.1	21.9	54.7	NA	NA	NA
ENSDART00000021462	rnf128a	499	58.5	55.1	21.8	35.0	78.5	103.2	NA	NA	NA
ENSDART00000128108	CABZ01117575.1	18	75.3	64.1	27.7	33.4	113.8	141.6	NA	NA	NA
ENSDART00000039043	rgs7bpb	21	9.6	8.6	1.5	3.8	13.1	20.2	NA	NA	NA
ENSDART00000006514	gtf2f2b	44	18.5	16.4	4.9	8.5	24.2	35.4	NA	NA	NA
ENSDART00000006513	pdhb	110	27.7	27.1	7.9	13.8	38.4	51.1	13.64	6.84	-0.995775414138
ENSDART00000006512	sh3gl3b	155	36.7	31.9	5.7	16.1	51.7	70.3	NA	NA	NA
ENSDART00000091349	eea1	78	23.8	19.6	4.4	11.0	29.7	49.8	19.9	16.44	-0.275558131749
ENSDART00000088407	trim108	1	27.7	27.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000056629	haus5	0	NA	NA	NA	NA	NA	NA	67.56	18.89	-1.83854662641
ENSDART00000114279	her6	29	25.8	22.8	10.2	13.8	33.9	45.8	NA	NA	NA
ENSDART00000114272	nop2	2	23.5	23.5	NA	NA	NA	NA	5.81	0.67	-3.11630516295
ENSDART00000122059	scoca	85	24.0	17.4	3.7	11.2	32.9	59.8	NA	NA	NA
ENSDART00000130950	nup98	102	98.5	106.0	28.2	72.2	135.1	149.1	10.23	188.34	4.20246138456
ENSDART00000017402	IP6K2	4	33.9	27.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000062153	RPL37A	1756	25.7	20.5	7.1	12.5	36.6	51.5	551.24	52.48	-3.39284095403
ENSDART00000041394	emc9	413	11.0	8.8	-0.6	3.7	15.8	23.8	NA	NA	NA
ENSDART00000012167	ndufs5	260	13.4	11.3	0.4	5.4	18.5	28.3	NA	NA	NA
ENSDART00000012166	lamb2	3	27.5	29.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000062156	odf3b	1	26.3	26.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060001	pnp6	1	56.4	56.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000046784	fkbp1ab	37	26.8	23.2	5.6	17.7	37.0	47.4	NA	NA	NA
ENSDART00000126845	ldb1a	20	33.4	22.5	2.3	15.2	55.3	66.3	NA	NA	NA
ENSDART00000046781	rnf185	514	43.8	42.4	16.0	27.1	57.7	73.5	80.32	233.15	1.53742725528
ENSDART00000053432	cdc42	14	75.3	83.4	16.3	34.7	115.1	117.7	NA	NA	NA
ENSDART00000090691	nlgn3a	3	36.3	42.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000056151	acy1	3	65.7	68.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082385	golt1bb	410	26.8	21.4	5.0	11.7	37.2	56.9	134.83	226.39	0.747668698122
ENSDART00000136593	cbx1b	57	22.9	20.2	6.9	12.5	30.4	46.8	NA	NA	NA
ENSDART00000080174	n4bp1	105	33.7	23.6	9.2	16.1	46.2	63.6	13.72	58.47	2.09141610981
ENSDART00000080173	srsf2a	653	60.5	53.5	15.1	29.3	85.8	117.1	85.21	903.19	3.40593485684
ENSDART00000099258	cyp46a4	1	9.3	9.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105681	cdc14ab	50	50.7	39.1	9.1	17.9	76.9	104.0	14.98	119.46	2.99541809798
ENSDART00000042410	C1QL1	12	22.9	17.1	8.1	11.0	26.2	32.5	NA	NA	NA
ENSDART00000123769	CABZ01084579.1	174	23.4	20.4	6.7	12.1	31.1	43.3	63.48	44.28	-0.519646906054
ENSDART00000042944	asxl1	354	25.4	19.8	5.2	11.6	34.3	51.9	35.24	30.45	-0.210771696127
ENSDART00000123762	XRG5	4	13.5	8.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054803	trpt1	8	21.8	24.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125709	si:dkey-17e16.17	3	24.9	26.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123767	shcbp1	309	47.4	33.0	6.3	13.5	65.7	116.2	50.28	239.5	2.25196910109
ENSDART00000008287	pgam1a	712	25.7	21.4	5.6	11.2	34.8	51.3	93.19	63.32	-0.557513895494
ENSDART00000067857	B4GALNT4	8	26.9	24.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135587	cd9a	15	33.0	23.2	6.9	16.5	30.4	77.3	NA	NA	NA
ENSDART00000125707	LARS2	49	27.2	23.1	9.0	17.6	35.0	46.8	NA	NA	NA
ENSDART00000111355	znf598	268	33.0	27.7	8.2	13.8	46.0	61.7	26.08	42.33	0.698736619087
ENSDART00000011128	nr0b2b	1	21.0	21.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023917	large	10	27.0	25.3	12.5	14.4	37.5	48.4	NA	NA	NA
ENSDART00000088917	rnmt	62	47.9	41.8	13.9	20.6	67.8	93.7	13.71	142.5	3.37766144305
ENSDART00000043091	CR847934.1	77	41.2	30.1	9.0	17.0	57.1	86.1	NA	NA	NA
ENSDART00000140782	proza	11	23.9	20.0	2.9	10.1	28.9	40.4	NA	NA	NA
ENSDART00000140781	tp53i11b	355	44.6	37.9	8.0	17.3	70.0	89.8	NA	NA	NA
ENSDART00000012292	zgc:112146	41	19.0	14.3	2.7	8.2	23.9	37.3	NA	NA	NA
ENSDART00000043857	irx5a	4	20.2	19.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105686	grnb	104	40.7	34.0	8.2	16.2	53.6	78.6	28.19	80.6	1.51559636084
ENSDART00000017668	ptbp1a	6	20.3	13.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127479	gsr	50	44.2	38.5	6.8	21.8	57.2	90.8	10.52	19.32	0.876960389543
ENSDART00000125700	mrpl20	20	14.8	12.3	5.9	7.5	20.3	24.7	NA	NA	NA
ENSDART00000122456	BX957311.1	3	12.4	10.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000136045	mgst2	15	28.0	23.8	7.0	15.5	40.5	53.3	NA	NA	NA
ENSDART00000136046	ppp1r3da	71	45.0	38.3	12.8	24.1	62.1	86.9	NA	NA	NA
ENSDART00000127477	ADAD1	98	20.8	18.5	6.6	11.6	27.9	36.1	NA	NA	NA
ENSDART00000128591	accs	355	21.9	17.5	4.2	9.8	30.0	43.1	NA	NA	NA
ENSDART00000082324	zpcx	200	23.0	18.4	5.3	9.7	32.7	47.8	25.42	2.64	-3.26735419565
ENSDART00000029874	nkx6.1	2	28.9	28.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022204	zic5	94	16.3	13.3	4.6	8.1	20.6	28.9	NA	NA	NA
ENSDART00000124388	mrpl19	409	20.3	17.0	4.8	10.4	27.1	39.7	NA	NA	NA
ENSDART00000136103	ubap2	224	45.2	37.2	8.6	17.8	65.1	89.7	24.42	102.64	2.0714579701
ENSDART00000074534	FAM210B	747	20.8	17.3	4.5	9.1	28.5	41.4	79.88	9.16	-3.12441482935
ENSDART00000123103	pls1	8	87.0	78.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000016135	nfe2l3	342	41.7	39.8	11.4	21.4	56.9	76.6	10.46	59.6	2.5104294791
ENSDART00000113824	hdgfrp2	297	27.1	20.8	5.3	12.3	37.5	59.3	101.92	39.06	-1.38367332837
ENSDART00000027616	eif4g2a	308	53.2	42.9	12.2	22.9	78.6	105.4	57.08	132.6	1.21602353552
ENSDART00000020931	qtrtd1	59	82.5	82.2	16.1	46.6	115.5	155.5	NA	NA	NA
ENSDART00000138992	si:dkey-27f16.4	1	8.7	8.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099315	cebpz	315	25.5	21.1	3.7	11.1	35.7	54.2	150.16	62.57	-1.26295754613
ENSDART00000025330	rdh14b	140	46.6	41.6	13.9	27.1	65.6	81.4	NA	NA	NA
ENSDART00000016139	lancl1	4	20.3	18.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113829	CDCA7L	665	56.5	50.2	12.2	28.0	81.7	106.6	57.12	350.08	2.61561675876
ENSDART00000085743	NDST2	59	53.5	50.0	8.0	26.0	72.5	101.8	NA	NA	NA
ENSDART00000112997	ANKRD13D	55	25.5	23.6	5.7	10.2	37.2	50.6	NA	NA	NA
ENSDART00000076481	EHD4	38	24.9	21.5	8.2	11.7	33.1	45.2	NA	NA	NA
ENSDART00000030030	SLC44A4	5	26.0	20.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112992	ino80da	20	31.1	24.6	3.3	11.4	50.2	70.6	NA	NA	NA
ENSDART00000128846	SMIM20	234	19.7	17.1	4.8	10.6	26.6	37.9	NA	NA	NA
ENSDART00000147065	sh3glb2b	228	65.2	60.7	18.4	34.2	88.7	127.6	NA	NA	NA
ENSDART00000112999	C20H1orf131	44	15.6	13.7	2.2	6.5	22.3	34.6	NA	NA	NA
ENSDART00000100504	zgc:163030	182	13.4	10.7	1.9	5.8	18.6	27.4	NA	NA	NA
ENSDART00000147060	hmgcs1	400	38.2	33.0	11.4	18.5	54.6	73.2	NA	NA	NA
ENSDART00000110595	C2H10orf67	1	52.8	52.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007642	zgc:110239	836	36.1	30.8	5.3	14.0	52.4	77.0	137.45	199.32	0.536179572283
ENSDART00000137720	EPS8L3	3	28.9	26.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009888	casq1b	2	4.5	4.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000007649	mid1ip1b	14	23.4	22.3	14.7	18.3	30.9	36.3	NA	NA	NA
ENSDART00000007797	slc30a4	66	100.5	121.7	12.6	27.0	149.8	181.7	NA	NA	NA
ENSDART00000102902	cpsf3l	38	30.9	27.7	11.3	18.6	42.6	48.8	NA	NA	NA
ENSDART00000010293	serpina10a	69	27.9	25.0	4.9	14.3	36.5	52.5	NA	NA	NA
ENSDART00000091115	whsc1l1	363	25.1	19.9	4.2	11.5	33.2	51.7	25.21	19.43	-0.375710217273
ENSDART00000060550	ndufb9	45	20.7	19.0	4.8	8.5	31.4	41.4	49.27	12.14	-2.02094105006
ENSDART00000124384	FP236810.2	5	26.7	26.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111709	CABZ01079251.1	1	9.2	9.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000087298	gmpr2	13	95.1	94.3	9.4	52.1	153.4	167.3	NA	NA	NA
ENSDART00000085039	mst4	213	127.8	140.7	34.9	98.3	171.1	187.3	15.03	265.58	4.14322959155
ENSDART00000011876	sycp1	69	33.7	29.8	11.5	17.0	45.8	63.1	13.47	3.79	-1.82948009729
ENSDART00000111708	B3GNT1	3	15.8	15.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000033211	zgc:66448	282	30.7	27.2	7.6	16.2	41.3	59.6	22.5	33.75	0.584962500721
ENSDART00000085031	ash2l	547	53.7	47.1	8.7	19.3	81.4	112.2	27.4	161.86	2.56249870228
ENSDART00000053011	LRRC14	313	31.5	26.7	7.9	16.4	45.8	62.8	35.59	21.45	-0.730494285123
ENSDART00000019442	xpnpep1	150	20.9	18.1	6.9	12.2	27.6	36.0	20.28	7.6	-1.41598632867
ENSDART00000075913	DCAF8	61	24.8	16.6	4.0	10.1	38.5	52.3	NA	NA	NA
ENSDART00000047126	CLCN4	64	24.9	18.1	4.9	11.0	31.5	45.9	NA	NA	NA
ENSDART00000045410	thy1	3733	32.0	27.5	7.3	14.7	44.4	62.6	378.1	961.81	1.34698407676
ENSDART00000041802	CCDC108	4	20.5	16.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000019053	faima	10	31.6	16.5	11.5	14.4	20.2	40.5	NA	NA	NA
ENSDART00000041805	metrn	6	9.6	7.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026693	dmbx1b	3	4.6	17.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075337	TESPA1	7	16.2	18.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026694	rpp40	176	25.6	19.9	7.5	13.1	35.6	49.5	33.1	11.5	-1.52519735586
ENSDART00000093318	zgc:175222	0	NA	NA	NA	NA	NA	NA	5.34	1.45	-1.88078684167
ENSDART00000098123	si:ch211-224b1.4	12	15.0	14.6	3.9	6.0	20.9	24.7	NA	NA	NA
ENSDART00000113037	SEMA4C	18	24.8	22.0	7.3	12.6	39.5	48.3	NA	NA	NA
ENSDART00000098126	ncapd2	815	79.3	78.4	26.9	49.5	106.8	132.4	66.92	491.29	2.87606552345
ENSDART00000098643	tomm5	210	31.3	25.3	8.8	15.9	41.7	59.6	NA	NA	NA
ENSDART00000051271	fcho2	227	21.1	16.4	1.2	8.3	29.5	47.1	19.11	5.27	-1.85845291134
ENSDART00000144625	ndufb3	89	12.3	10.2	-0.2	4.8	16.7	25.0	NA	NA	NA
ENSDART00000129427	vkorc1	31	19.6	17.9	4.2	12.4	28.6	34.9	NA	NA	NA
ENSDART00000051278	tnpo1	210	27.5	22.4	7.6	13.0	37.6	54.1	NA	NA	NA
ENSDART00000113030	BX088708.1	38	30.3	27.1	9.6	16.6	43.1	55.4	NA	NA	NA
ENSDART00000130304	ATXN1L	19	16.2	11.0	-5.3	5.4	21.5	47.1	7.43	29.56	1.99221215361
ENSDART00000085009	coq6	272	17.3	12.8	3.3	7.0	20.8	31.1	NA	NA	NA
ENSDART00000013409	prmt3	12	19.2	13.0	1.2	6.2	33.3	43.5	18.04	18.44	0.031639317174
ENSDART00000135897	tmeff2a	9	13.2	11.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134068	tln2a	3	81.3	64.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013400	farp2	142	40.6	28.5	3.6	14.3	59.6	91.3	11.79	32.37	1.45709364723
ENSDART00000064993	wu:fb54a03	411	24.8	21.9	4.7	11.9	34.5	46.0	224.66	26.89	-3.06260161979
ENSDART00000050271	hexb	9	48.4	54.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151193	gpatch8	9	64.7	51.0	NA	NA	NA	NA	9.34	14.02	0.585991894301
ENSDART00000059320	rab27a	51	30.6	20.1	5.6	9.5	33.1	72.1	NA	NA	NA
ENSDART00000059321	epcam	6662	36.5	31.3	8.2	17.4	50.1	71.4	959.19	2559.2	1.41580437439
ENSDART00000148115	trpc5b	20	13.7	11.7	2.5	6.1	21.8	27.9	NA	NA	NA
ENSDART00000059327	spsb4b	0	NA	NA	NA	NA	NA	NA	64.24	114.79	0.837453168272
ENSDART00000105516	nploc4	144	24.9	17.8	5.5	10.4	29.1	44.6	19.47	19.98	0.0373036990721
ENSDART00000073549	snai3	76	16.9	17.4	5.4	10.0	22.5	29.2	NA	NA	NA
ENSDART00000112333	CNNM2	2	13.2	13.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128113	CABZ01073174.1	7	8.9	6.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125625	znf511	1	30.8	30.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110229	fam118b	3	36.9	42.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043956	FBXO15	70	31.2	30.4	13.7	19.4	38.5	52.5	NA	NA	NA
ENSDART00000125621	abhd16a	131	31.0	22.9	8.4	14.1	42.6	62.2	NA	NA	NA
ENSDART00000132354	tjap1	100	99.1	108.8	26.7	59.7	136.9	158.9	NA	NA	NA
ENSDART00000082490	KCTD20	1	29.3	29.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132687	rab3c	5	22.7	25.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023346	gtf2b	105	39.8	32.2	12.8	19.2	51.1	77.4	17.31	198.69	3.52084163425
ENSDART00000032161	galnt14	1	5.3	5.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000153175	si:ch211-214e3.5	29	42.1	48.6	8.9	21.2	63.5	79.0	6.46	9.17	0.505387568901
ENSDART00000104519	stat3	24	43.6	30.4	6.9	17.8	62.9	101.5	11.07	76.38	2.78653969784
ENSDART00000059341	C1H11orf73	143	19.1	15.8	6.0	10.6	26.3	38.8	49.56	8.38	-2.56415403844
ENSDART00000083883	HERC4	157	14.1	12.6	1.6	5.7	20.0	30.4	10.42	1.66	-2.65010013093
ENSDART00000050865	surf4l	121	28.5	21.4	5.2	12.5	38.3	52.4	NA	NA	NA
ENSDART00000058051	phlda1	11	46.8	42.0	14.0	17.6	72.5	80.4	NA	NA	NA
ENSDART00000057052	slx4ip	122	40.7	35.0	12.4	20.2	55.6	76.6	NA	NA	NA
ENSDART00000053325	tomm40l	50	22.4	17.8	3.0	8.1	36.8	44.5	NA	NA	NA
ENSDART00000058056	mrps26	461	17.4	14.5	4.4	8.6	21.4	33.5	113.38	5.05	-4.48873897618
ENSDART00000078592	NPDC1	6	30.7	33.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103361	zdhhc13	276	38.3	34.3	8.6	17.7	51.7	77.8	18.22	74.13	2.02453455225
ENSDART00000110226	nlrc3	1	23.5	23.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000078596	hspd1	795	26.1	21.0	4.3	10.9	38.1	54.8	112.35	142.8	0.345995854849
ENSDART00000103365	ociad1	1671	22.7	19.0	6.3	11.5	29.1	44.0	98.62	63.32	-0.639218997364
ENSDART00000097167	si:ch211-13k12.1	10	10.3	10.7	-1.1	4.6	18.3	20.9	NA	NA	NA
ENSDART00000092991	pigx	22	22.2	14.3	6.9	8.8	26.5	40.5	NA	NA	NA
ENSDART00000113890	rabep2	82	41.9	37.2	9.4	22.3	57.9	80.7	NA	NA	NA
ENSDART00000109070	si:ch73-360o10.1	55	37.9	29.8	5.2	12.3	54.3	80.5	17.99	19.61	0.124394348941
ENSDART00000112054	CABZ01031892.1	1	8.7	8.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055380	tubb5	84	68.5	68.3	29.7	47.3	91.2	106.6	NA	NA	NA
ENSDART00000109071	si:dkey-46g23.3	5	10.7	11.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000152562	eif3f	133	23.3	21.3	5.5	12.6	31.4	44.3	74.99	19.58	-1.9373174585
ENSDART00000112053	fam89a	188	26.5	22.0	6.1	12.1	31.8	49.2	62.86	48.0	-0.389107866303
ENSDART00000032309	slc25a32b	12	22.8	18.6	6.2	17.2	22.7	53.5	NA	NA	NA
ENSDART00000081154	prpf18	234	25.8	22.1	8.4	13.6	35.2	47.6	90.96	44.44	-1.0333734375
ENSDART00000101292	si:dkey-238c7.16	571	27.9	22.7	5.8	13.1	38.2	57.0	40.96	49.3	0.267371931265
ENSDART00000032306	ywhae1	584	76.5	82.2	17.4	44.1	105.5	130.2	163.87	641.79	1.96954954894
ENSDART00000101296	si:dkey-30c15.2	1	76.8	76.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102903	dmd	29	26.1	24.6	11.1	16.0	32.7	43.9	1.44	0.49	-1.55521515733
ENSDART00000102014	fam195b	94	89.6	96.6	24.7	67.3	116.8	134.7	NA	NA	NA
ENSDART00000058065	fam178a	43	21.5	15.2	2.5	6.1	23.3	52.8	NA	NA	NA
ENSDART00000102019	grxcr1	13	62.8	66.5	24.2	29.2	70.9	94.4	NA	NA	NA
ENSDART00000058277	znf800b	15	40.7	44.0	14.4	27.9	55.2	62.3	NA	NA	NA
ENSDART00000058271	RABEPK	1	19.1	19.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083085	mtmr14	114	40.4	34.0	10.6	20.2	54.0	81.4	NA	NA	NA
ENSDART00000003826	rapgef2	199	20.0	15.4	5.4	9.6	24.9	39.9	NA	NA	NA
ENSDART00000130260	hoxc10a	4	8.0	11.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054386	qdprb1	29	10.1	8.9	4.2	6.8	14.0	15.3	NA	NA	NA
ENSDART00000005431	psmd8	286	26.9	24.0	7.3	13.8	37.7	49.3	54.8	112.8	1.04151926944
ENSDART00000138055	iqgap2	16	9.5	8.5	0.9	5.4	14.7	20.7	NA	NA	NA
